Id,drugName,condition,rating,date,usefulCount
215034,Fexofenadine,Allergic Rhinitis,9,2017/2/7,6
116850,Lamictal,Bipolar Disorde,10,2014/10/21,97
159485,Nefazodone,Depression,1,2011/5/28,7
27244,Imitrex,Migraine,10,2016/8/3,4
97713,Simvastatin,High Cholesterol,9,2010/2/22,12
150166,Mucinex D,Cough and Nasal Congestion,8,2015/4/22,27
869,Methylin ER,ADHD,9,2016/1/2,11
66229,Valacyclovir,"Herpes Simplex, Suppression",10,2017/2/22,11
102566,Aripiprazole,Depression,10,2015/12/13,100
53650,Alesse,Birth Control,8,2013/8/9,16
95838,Sertraline,Depression,7,2013/12/22,97
170472,Quetiapine,Bipolar Disorde,5,2015/8/13,14
64870,Sertraline,Depression,2,2015/4/19,13
20335,Macrobid,Prevention of Bladder infection,1,2009/6/16,68
45097,Fluoxetine,Depression,9,2016/10/13,79
24471,Polyethylene glycol 3350 with electrolytes,Bowel Preparation,1,2016/9/29,2
171097,Quetiapine,,10,2009/2/8,7
196186,Fluvoxamine,Anxiety and Stress,1,2016/4/27,8
169960,Dihydroergotamine,Cluster Headaches,8,2016/2/11,1
11846,Trulicity,"Diabetes, Type 2",10,2016/12/4,26
129738,Levonorgestrel,Birth Control,8,2015/5/26,5
51832,Ustekinumab,Crohn's Disease,10,2016/10/25,17
75800,Temazepam,Insomnia,10,2016/6/20,26
205947,Pristiq,Depression,8,2009/12/20,142
183463,Cymbalta,Depression,9,2011/7/13,8
52929,Maxalt,Migraine,10,2016/6/28,17
76749,Lorcaserin,Obesity,2,2016/7/5,15
40791,Leuprolide,Endometriosis,7,2016/12/17,13
109974,Nexplanon,Birth Control,1,2016/6/1,1
92179,Lyrica,Restless Legs Syndrome,9,2010/2/7,48
130925,Levonorgestrel,Birth Control,9,2011/2/24,5
42631,Concerta,2</span> users found this comment helpful.,8,2011/3/28,2
116030,Lacosamide,Seizures,6,2015/10/1,12
225007,Bupropion,Depression,9,2016/7/7,54
111432,Ledipasvir / sofosbuvir,Hepatitis C,10,2015/6/23,33
129831,Levonorgestrel,Birth Control,10,2015/5/4,38
9029,Clobetasol,Psoriasis,10,2015/3/25,24
84598,Ethinyl estradiol / norgestimate,Birth Control,3,2016/8/13,4
84643,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,4,2016/8/30,2
129588,Levonorgestrel,Birth Control,10,2015/7/17,8
175459,Scopolamine,Nausea/Vomiting,10,2015/2/12,5
229984,Lastacaft,2</span> users found this comment helpful.,8,2016/5/31,2
227992,Etonogestrel,Birth Control,8,2010/11/11,6
84205,Ethinyl estradiol / norgestimate,Birth Control,9,2017/3/2,1
191200,Actiq,Pain,10,2008/2/28,100
230425,Depo-Provera,Birth Control,6,2013/10/15,9
110510,Nexplanon,Birth Control,7,2015/12/29,0
135208,Bentyl,Irritable Bowel Syndrome,5,2017/1/30,22
213620,Tioconazole,Vaginal Yeast Infection,5,2017/7/3,3
40841,Leuprolide,Endometriosis,9,2015/8/26,17
48599,Ethinyl estradiol / levonorgestrel,Birth Control,4,2017/7/1,1
2260,Metformin,"Diabetes, Type 2",10,2013/2/8,71
150371,Sulfamethoxazole / trimethoprim,Sinusitis,2,2017/6/1,3
9015,Clobetasol,Psoriasis,5,2016/4/12,10
80579,Mobic,Osteoarthritis,5,2009/4/24,36
139152,Phentermine,Weight Loss,10,2009/4/15,3
162414,Triamcinolone,Allergic Rhinitis,1,2016/3/24,23
18876,Solifenacin,Urinary Incontinence,10,2013/1/20,126
195319,Glatiramer,Multiple Sclerosis,8,2017/2/5,15
134604,Ketorolac,Pain,1,2014/8/31,14
102119,Morphine / naltrexone,Chronic Pain,1,2016/8/31,1
26107,Sprintec,Birth Control,4,2017/2/1,6
207183,Valtrex,Cold Sores,10,2017/4/17,7
209620,Donepezil,Alzheimer's Disease,3,2017/7/23,2
133727,Bactrim DS,Acne,9,2015/6/21,12
196010,Hydralazine,High Blood Pressure,4,2016/3/13,20
186994,Nature-Throid,Hashimoto's disease,10,2016/5/12,70
67037,Seroquel,Bipolar Disorde,8,2008/5/19,168
155499,Metronidazole,Bacterial Vaginitis,10,2015/3/13,17
97378,Voltaren Gel,Osteoarthritis,3,2016/9/11,38
72652,Ethinyl estradiol / norethindrone,Birth Control,9,2015/9/14,8
136486,Tekturna HCT,High Blood Pressure,6,2009/11/1,9
10539,Spironolactone,Acne,10,2015/2/21,106
111093,Verapamil,Cluster Headaches,10,2014/12/10,36
211845,Lamotrigine,Bipolar Disorde,9,2016/7/30,29
225999,Bupropion,Depression,2,2009/8/31,71
108857,Nexplanon,Birth Control,9,2017/7/24,3
52766,Carbidopa / levodopa,Parkinson's Disease,1,2016/8/31,22
64969,Saphris,Bipolar Disorde,7,2011/12/7,12
107338,Implanon,Birth Control,9,2011/11/29,0
160394,Buspirone,Anxiety,10,2016/8/13,17
81975,Liraglutide,Weight Loss,10,2016/8/8,13
40995,Acetaminophen / oxycodone,Chronic Pain,6,2015/1/21,22
2053,Metformin,"Diabetes, Type 2",7,2017/6/23,10
121760,Venlafaxine,Irritable Bowel Syndrome,7,2014/5/24,4
150355,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,2,2017/6/17,5
78970,Previfem,Birth Control,1,2016/2/18,2
28166,Lexapro,Depression,6,2015/5/20,26
165541,Levonorgestrel,Birth Control,10,2017/5/13,2
167721,Eletriptan,Migraine,9,2011/3/3,5
76927,Lorcaserin,Obesity,1,2015/7/19,17
171034,Quetiapine,Bipolar Disorde,10,2009/10/8,26
181223,Prozac,Depression,7,2017/2/5,38
217085,Oxcarbazepine,Anxiety,9,2012/7/3,101
214581,Escitalopram,Generalized Anxiety Disorde,10,2017/11/28,0
40546,Zanaflex,70</span> users found this comment helpful.,8,2015/2/10,70
49919,Gabapentin,Peripheral Neuropathy,9,2015/12/13,72
76204,Abatacept,Rheumatoid Arthritis,9,2016/8/15,0
21071,Paliperidone,Schizophrenia,9,2017/1/25,11
143780,Etonogestrel,Birth Control,1,2016/10/7,6
104424,Ethinyl estradiol / levonorgestrel,Birth Control,8,2011/12/25,10
226311,Etonogestrel,Birth Control,3,2015/9/7,5
104893,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,6,2010/1/3,6
114620,Codeine / promethazine,Cough,3,2017/3/4,8
197513,Paroxetine,Social Anxiety Disorde,10,2009/5/10,11
113312,Bisacodyl,Constipation,7,2015/10/15,10
136656,Sodium hyaluronate,Osteoarthritis,10,2017/4/20,23
90563,Docosanol,Herpes Simplex,9,2015/8/20,6
175495,Scopolamine,Motion Sickness,10,2009/12/7,13
179100,Belimumab,Systemic Lupus Erythematosus,8,2016/5/3,17
196980,Paroxetine,Generalized Anxiety Disorde,6,2016/5/9,3
186489,Desvenlafaxine,Depression,9,2010/5/13,13
196016,Hydralazine,High Blood Pressure,1,2012/9/3,69
190283,Ortho Tri-Cyclen Lo,Birth Control,7,2014/5/14,6
84475,Ethinyl estradiol / norgestimate,Birth Control,8,2016/11/3,0
55706,Effexor,Depression,4,2016/2/29,18
103515,Synthroid,Hashimoto's disease,1,2015/4/11,14
73956,Ethinyl estradiol / norethindrone,Birth Control,10,2012/1/7,0
141734,Escitalopram,Anxiety,9,2012/1/4,34
204967,Toradol,Pain,1,2015/5/25,13
225632,Bupropion,Smoking Cessation,10,2013/2/2,66
128169,Phentermine,Obesity,10,2016/4/16,6
88860,Tenuate,Obesity,10,2012/3/5,99
6800,Beyaz,Birth Control,10,2011/9/11,19
151124,OxyContin,Pain,10,2012/6/20,47
15215,Ethinyl estradiol / norethindrone,Birth Control,8,2017/6/9,1
86098,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,9,2015/8/24,21
116211,Adalimumab,Psoriatic Arthritis,9,2016/4/8,26
215028,Fexofenadine,Urticaria,2,2017/8/11,4
229292,Lurasidone,Bipolar Disorde,8,2017/11/22,2
109257,Nexplanon,Birth Control,1,2017/2/16,2
44452,Ethinyl estradiol / norgestimate,,5,2010/3/25,2
229530,Lurasidone,Bipolar Disorde,2,2015/9/19,16
227233,Etonogestrel,Birth Control,8,2014/2/11,9
67838,Plan B,Emergency Contraception,1,2016/9/23,10
39828,Contrave,Obesity,7,2015/11/9,17
225074,Bupropion,Depression,5,2016/4/15,4
80788,Diamox,Pseudotumor Cerebri,9,2017/12/4,0
11600,Pramipexole,Restless Legs Syndrome,2,2012/2/29,45
92852,Vortioxetine,Major Depressive Disorde,3,2017/6/6,10
171427,Wellbutrin,Major Depressive Disorde,10,2016/5/20,88
98049,Nexplanon,Birth Control,9,2015/9/4,1
95108,Guanfacine,ADHD,8,2017/5/3,31
193293,Cyclobenzaprine,Muscle Spasm,6,2015/11/5,13
105817,Atomoxetine,ADHD,10,2016/9/19,46
73395,Ethinyl estradiol / norethindrone,Birth Control,9,2014/6/5,7
57489,Oxymorphone,Pain,10,2008/5/17,108
117303,Jublia,"Onychomycosis, Toenail",10,2017/4/11,4
61292,Sustiva,HIV Infection,1,2016/5/23,2
113545,Acetaminophen / butalbital / caffeine,Headache,10,2017/9/9,9
146576,Tamsulosin,Benign Prostatic Hyperplasia,3,2014/9/5,152
201676,Zoloft,Depression,9,2013/10/2,124
212338,Lamotrigine,Schizoaffective Disorde,10,2010/8/2,37
7297,Aluminum chloride hexahydrate,Hyperhidrosis,10,2010/2/9,11
227363,Etonogestrel,Birth Control,10,2013/9/7,5
138580,Phentermine,Weight Loss,10,2013/3/7,30
112628,Lunesta,Insomnia,1,2015/11/10,22
171496,Wellbutrin,Depression,2,2014/2/3,40
108573,Bupropion / naltrexone,Obesity,8,2015/2/2,36
156152,Cialis,Erectile Dysfunction,10,2013/1/8,96
227585,Etonogestrel,Birth Control,1,2012/7/24,1
174195,Versed,Light Sedation,10,2017/1/28,6
80666,Tussionex Pennkinetic,Cough,10,2009/7/10,5
151302,OxyContin,Pain,10,2008/7/16,198
155895,Cialis,Erectile Dysfunction,10,2014/8/25,69
224206,Levothyroxine,Underactive Thyroid,1,2017/7/1,9
165009,Phentermine / topiramate,Weight Loss,8,2015/5/28,16
131829,Effexor XR,Major Depressive Disorde,10,2014/9/21,46
193350,Cyclobenzaprine,Muscle Spasm,1,2014/6/18,74
111418,Ledipasvir / sofosbuvir,Hepatitis C,10,2015/8/27,32
199844,Varenicline,Smoking Cessation,8,2017/1/12,19
29604,Topiramate,Migraine Prevention,9,2015/1/8,52
112261,Gabapentin,Epilepsy,1,2017/2/1,4
170387,Quetiapine,Obsessive Compulsive Disorde,8,2016/1/23,10
23066,Apremilast,Plaque Psoriasis,10,2016/2/12,35
223879,Metadate CD,ADHD,9,2014/10/8,80
160649,Buspirone,Panic Disorde,9,2013/7/5,66
49507,Ethinyl estradiol / levonorgestrel,Birth Control,10,2015/11/7,8
67148,Magnesium hydroxide,Constipation,9,2015/12/29,32
165473,Levonorgestrel,Birth Control,8,2017/5/30,3
133369,Soolantra,Rosacea,10,2017/7/18,10
188174,Xtampza ER,Chronic Pain,8,2017/8/23,12
198809,Depo-Provera,Birth Control,10,2017/1/7,1
144388,Etonogestrel,Birth Control,10,2016/4/23,1
222750,Topamax,Obesity,1,2015/6/5,57
132633,Doxepin,Insomnia,10,2011/1/2,76
138533,Phentermine,Weight Loss,10,2013/10/5,28
201017,Zoloft,Depression,2,2017/6/28,14
80609,Mobic,Osteoarthritis,8,2009/2/6,79
59710,NuvaRing,Birth Control,5,2016/8/16,7
100115,Desogestrel / ethinyl estradiol,Birth Control,1,2016/11/16,2
86116,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,7,2015/6/25,21
7429,Monistat 7-Day Combination Pack,Vaginal Yeast Infection,3,2015/5/22,6
57257,Frovatriptan,Migraine,10,2008/7/22,13
102030,Silenor,Insomnia,10,2010/12/31,38
214669,Escitalopram,Anxiety,8,2017/8/24,17
16870,Copaxone,Multiple Sclerosis,10,2008/5/12,58
204306,BuSpar,Anxiety,1,2017/1/16,26
190384,Ortho Tri-Cyclen Lo,Birth Control,3,2011/12/14,3
73261,Ethinyl estradiol / norethindrone,Menstrual Disorders,9,2014/7/14,24
95403,Otezla,Psoriatic Arthritis,9,2016/8/10,30
19026,Chlordiazepoxide,Alcohol Withdrawal,10,2014/1/13,4
181454,Prozac,Depression,9,2014/10/23,115
163927,Toradol IV / IM,Pain,9,2016/2/21,3
147376,Alprazolam,Panic Disorde,9,2011/5/13,20
82452,Liraglutide,"Diabetes, Type 2",10,2012/2/23,10
21483,Balsalazide,Ulcerative Colitis,9,2012/5/11,19
40113,Contrave,Obesity,10,2015/3/27,5
102383,Aripiprazole,Bipolar Disorde,2,2017/9/30,3
109784,Nexplanon,Birth Control,4,2016/7/7,2
210804,Mirtazapine,Major Depressive Disorde,8,2016/4/26,34
138866,Phentermine,Weight Loss,10,2010/8/3,19
143830,Etonogestrel,Birth Control,8,2016/9/19,3
43192,Sronyx,Birth Control,9,2011/4/1,21
139043,Phentermine,Weight Loss,10,2009/4/24,3
91341,Haloperidol,Psychosis,8,2008/3/20,22
167198,Levonorgestrel,Emergency Contraception,9,2016/4/25,5
21920,Eliquis,Thromboembolic Stroke Prophylaxis,1,2017/12/5,0
92279,Lyrica,ibromyalgia,6,2009/9/25,47
51693,Azithromycin,Otitis Media,3,2015/2/11,12
142948,Etonogestrel,Birth Control,10,2017/7/17,8
94330,Trintellix,Depression,4,2014/7/24,84
100128,Desogestrel / ethinyl estradiol,Birth Control,6,2016/8/18,0
129772,Levonorgestrel,Abnormal Uterine Bleeding,5,2015/5/19,6
212212,Lamotrigine,Bipolar Disorde,9,2013/9/9,20
197609,Suprep Bowel Prep Kit,Bowel Preparation,8,2017/8/15,26
4648,Belviq,Weight Loss,10,2015/7/24,21
185857,Emetrol,Nausea/Vomiting,9,2016/3/21,13
68519,Medroxyprogesterone,Abnormal Uterine Bleeding,1,2017/9/14,8
161518,Diphenhydramine,Insomnia,3,2009/2/11,14
114514,Atarax,Pruritus,8,2009/5/8,69
169383,Diethylpropion,Obesity,10,2012/7/13,55
97019,Ambien,Insomnia,1,2014/10/30,46
214536,Tioconazole,Vaginal Yeast Infection,9,2015/4/22,28
139326,Armodafinil,ibromyalgia,9,2015/8/9,8
2780,Diltiazem,Supraventricular Tachycardia,9,2009/7/21,19
211567,Tanzeum,"Diabetes, Type 2",10,2017/8/18,0
140530,Escitalopram,Anxiety,10,2017/1/12,23
72342,Tramadol,Pain,3,2012/1/29,10
105455,Afrezza,"Diabetes, Type 2",10,2015/9/21,24
174248,Aspirin / dipyridamole,"Ischemic Stroke, Prophylaxis",1,2016/5/30,6
9996,Lo Loestrin Fe,Birth Control,5,2012/5/7,4
49720,Ethinyl estradiol / levonorgestrel,Birth Control,7,2015/5/31,8
13212,Amphetamine / dextroamphetamine,ADHD,10,2017/11/30,0
107475,Implanon,Birth Control,5,2011/3/26,0
100582,Desogestrel / ethinyl estradiol,Birth Control,3,2011/1/14,3
100483,Desogestrel / ethinyl estradiol,Birth Control,9,2013/7/26,0
79437,Plan B One-Step,Emergency Contraception,10,2015/5/4,24
124691,Irbesartan,High Blood Pressure,10,2008/7/14,91
9508,Lo Loestrin Fe,Birth Control,3,2016/3/31,0
56420,Humira,"Crohn's Disease, Maintenance",10,2013/1/8,64
143992,Etonogestrel,Birth Control,3,2016/8/3,9
95072,Abilify,Bipolar Disorde,1,2009/7/26,18
62257,Citalopram,Anxiety and Stress,8,2013/5/11,145
37253,Vyvanse,ADHD,8,2016/6/16,27
119268,Testosterone,"Hypogonadism, Male",1,2016/8/31,10
59320,Zyrtec,Allergic Rhinitis,4,2016/3/27,23
84045,Ethinyl estradiol / norgestimate,Abnormal Uterine Bleeding,5,2017/6/8,6
218978,Depakote,Bipolar Disorde,10,2011/7/12,28
182871,Cymbalta,Depression,10,2016/5/21,39
189714,Oxycodone,Pain,7,2008/12/1,9
126694,Brimonidine,Rosacea,1,2015/12/8,9
59858,NuvaRing,Birth Control,1,2015/12/15,2
124475,Skyla,Birth Control,1,2015/8/2,5
77532,Cephalexin,Bacterial Infection,5,2016/11/22,1
7977,Xanax,Panic Disorde,10,2009/12/10,44
121528,Venlafaxine,Depression,8,2015/9/1,32
140443,Escitalopram,Anxiety,3,2017/6/12,3
130349,Levonorgestrel,Birth Control,10,2013/10/13,22
181802,Reprexain,Pain,10,2011/12/5,9
145915,Qsymia,Weight Loss,10,2012/12/3,96
31027,Miconazole,Vaginal Yeast Infection,10,2017/2/5,7
98421,Nexplanon,Birth Control,7,2015/1/25,12
80299,Tylenol with Codeine #4,Pain,9,2011/1/8,71
71293,Levora,Birth Control,1,2016/4/4,6
49944,Gabapentin,Restless Legs Syndrome,8,2015/11/11,39
201897,Sitagliptin,"Diabetes, Type 2",10,2015/7/1,50
91230,Botox,Overactive Bladde,1,2016/8/28,55
155504,Metronidazole,Bacterial Infection,8,2014/12/14,14
111085,Verapamil,Nocturnal Leg Cramps,9,2015/3/16,12
114206,Fiorinal,Migraine,10,2013/11/2,30
19388,Pregabalin,Generalized Anxiety Disorde,9,2015/6/12,89
167744,Levonorgestrel,Emergency Contraception,9,2016/1/13,3
137093,Isotretinoin,Acne,6,2016/3/1,8
210938,Mirtazapine,Obsessive Compulsive Disorde,3,2016/2/21,6
14596,Buprenorphine / naloxone,Opiate Dependence,10,2008/5/26,25
34586,Minocycline,Acne,1,2017/7/4,3
146283,Suboxone,Opiate Dependence,9,2009/7/10,20
219925,Amitriptyline,Insomnia,10,2016/9/18,80
5301,Cryselle,Birth Control,2,2016/3/17,1
181336,Prozac,Anxiety and Stress,10,2016/5/4,100
99417,Genvoya,HIV Infection,8,2017/3/20,5
224750,Bupropion,ADHD,10,2017/9/3,12
204376,BuSpar,Panic Disorde,2,2016/4/28,40
133246,Tri-Sprintec,Birth Control,2,2015/8/6,3
70744,Abacavir / dolutegravir / lamivudine,HIV Infection,1,2015/11/11,22
141617,Escitalopram,Depression,10,2013/2/4,59
143987,Etonogestrel,Birth Control,9,2016/8/4,4
161313,Ortho Tri-Cyclen,Acne,4,2016/5/1,2
214045,Tioconazole,Vaginal Yeast Infection,1,2016/7/2,13
111083,Verapamil,Migraine Prevention,1,2015/3/27,36
202262,Benzoyl peroxide / clindamycin,Acne,10,2014/5/28,29
113591,Acetaminophen / butalbital / caffeine,Headache,10,2010/11/19,22
76165,Portia,Birth Control,5,2012/4/25,7
232062,Trazodone,Insomnia,9,2008/10/8,43
16723,Yaz,Premenstrual Dysphoric Disorde,10,2010/1/15,21
109957,Nexplanon,Birth Control,1,2016/5/12,10
127569,Phentermine,Obesity,10,2017/6/15,17
147518,Alprazolam,Anxiety,8,2009/11/6,17
61368,Citalopram,Anxiety and Stress,9,2017/8/18,9
44424,Ethinyl estradiol / norgestimate,Birth Control,2,2010/3/28,6
133699,Bactrim DS,Bacterial Infection,8,2016/4/30,16
157371,Guaifenesin,Cough,9,2015/1/4,47
65337,Yasmin,Acne,9,2016/1/5,10
103382,Celecoxib,Rheumatoid Arthritis,10,2013/1/4,129
49029,Ethinyl estradiol / levonorgestrel,Abnormal Uterine Bleeding,3,2016/9/17,4
71698,Tramadol,Pain,1,2017/5/21,13
130876,Levonorgestrel,Birth Control,10,2011/6/9,1
210400,Linzess,Irritable Bowel Syndrome,10,2014/5/11,81
211041,Carisoprodol,Muscle Spasm,9,2013/1/29,97
49197,Ethinyl estradiol / levonorgestrel,Birth Control,5,2016/6/5,1
37438,Vyvanse,ADHD,10,2013/9/2,74
55472,Belviq,Obesity,10,2013/8/1,107
224283,Levothyroxine,Underactive Thyroid,6,2016/6/13,33
107495,Implanon,Birth Control,10,2011/2/28,0
217413,Clarithromycin,Upper Respiratory Tract Infection,3,2016/1/15,7
117353,Jublia,"Onychomycosis, Toenail",1,2016/8/7,12
122229,Venlafaxine,Depression,9,2008/7/31,43
75100,Estradiol / norethindrone,Postmenopausal Symptoms,8,2011/8/21,27
160925,Risperidone,Bipolar Disorde,6,2017/2/15,8
117321,Jublia,"Onychomycosis, Toenail",10,2016/9/18,12
189401,Oxycodone,Pain,10,2012/8/10,60
140053,Xanax XR,Anxiety,10,2013/1/15,132
132914,Loestrin 24 Fe,Acne,1,2015/12/31,7
102245,Carbidopa / entacapone / levodopa,Parkinson's Disease,10,2010/2/16,13
169396,Diethylpropion,,10,2011/11/21,8
138525,Phentermine,Weight Loss,10,2013/10/22,27
115489,Propofol,Anesthesia,10,2015/3/19,19
88952,Truvada,HIV Infection,9,2010/4/19,11
33313,Microgestin Fe 1 / 20,Birth Control,10,2016/5/31,3
123884,Skyla,Birth Control,10,2016/10/13,9
225733,Bupropion,Depression,10,2012/4/5,59
192146,Drospirenone / ethinyl estradiol,Birth Control,6,2016/7/26,1
53342,Edarbyclor,High Blood Pressure,10,2014/1/17,18
72082,Tramadol,Chronic Pain,10,2015/3/19,29
167013,Levonorgestrel,Birth Control,5,2016/6/18,3
7448,Xanax,Anxiety,10,2017/8/3,25
160299,Buspirone,Anxiety,7,2017/2/24,15
137235,Isotretinoin,Acne,10,2013/12/21,26
164444,Diclofenac,Period Pain,9,2015/4/13,13
151894,Chantix,Smoking Cessation,10,2012/3/13,4
45002,Fluoxetine,Anxiety and Stress,10,2017/5/20,36
20187,Macrobid,Urinary Tract Infection,5,2015/8/6,19
212257,Lamotrigine,Seizure Prevention,10,2012/3/27,12
7619,Xanax,Depression,10,2016/3/15,68
148710,Mirena,Abnormal Uterine Bleeding,5,2016/6/8,12
102473,Aripiprazole,Depression,9,2017/2/28,61
153125,Doxycycline,Upper Respiratory Tract Infection,1,2016/2/13,35
151619,Chantix,Smoking Cessation,10,2015/6/24,16
65083,Hydrochlorothiazide,High Blood Pressure,3,2016/9/1,45
58757,Azelaic acid,Rosacea,8,2013/2/26,26
128421,Phentermine,Obesity,9,2015/9/3,22
111454,Ledipasvir / sofosbuvir,Hepatitis C,10,2015/3/30,49
16415,Ethinyl estradiol / norethindrone,Birth Control,5,2016/1/27,1
136443,Prazosin,Post Traumatic Stress Disorde,10,2014/5/6,117
179383,Olanzapine,Schizophrenia,3,2012/8/23,43
117695,Nortriptyline,Migraine Prevention,10,2013/1/25,73
219750,Amitriptyline,Migraine Prevention,7,2017/3/2,28
36958,Gynazole-1,Vaginal Yeast Infection,7,2009/9/30,6
96391,Sertraline,Depression,7,2009/11/26,17
172452,Clonazepam,Anxiety,1,2016/6/22,30
81543,Liraglutide,Obesity,8,2017/8/21,1
14823,Ethinyl estradiol / norethindrone,Birth Control,10,2017/10/1,2
207114,Quillivant XR,ADHD,6,2017/4/13,2
10803,Mononessa,Birth Control,4,2015/5/22,6
78066,Zyprexa,Bipolar Disorde,7,2016/12/13,15
216655,Advair Diskus,"Asthma, Maintenance",1,2016/9/30,3
192690,Drospirenone / ethinyl estradiol,Birth Control,9,2011/9/12,31
112378,Desmopressin,von Willebrand's Disease,10,2011/7/2,7
88037,Clindamycin,Surgical Prophylaxis,10,2015/9/2,5
196020,Stendra,Erectile Dysfunction,10,2017/11/15,0
155174,Metronidazole,Bacterial Vaginitis,10,2015/12/19,5
10052,Lo Loestrin Fe,Birth Control,10,2013/7/29,28
138121,Ortho Evra,Birth Control,6,2013/2/12,4
170040,Inapsine,Nausea/Vomiting,1,2015/10/25,3
15818,Ethinyl estradiol / norethindrone,Birth Control,10,2016/8/31,6
45635,Fluoxetine,Anxiety and Stress,9,2013/1/9,124
130390,Levonorgestrel,Emergency Contraception,8,2013/7/12,56
44187,Ethinyl estradiol / norgestimate,Acne,9,2011/7/17,38
205306,Acetaminophen / aspirin / caffeine,Migraine,8,2014/5/4,24
17907,Ethinyl estradiol / etonogestrel,Birth Control,1,2013/2/16,2
41483,Aubagio,Multiple Sclerosis,10,2017/11/1,4
46424,Modafinil,Narcolepsy,9,2009/7/17,22
165113,Phentermine / topiramate,Weight Loss,10,2014/5/21,81
155769,Cialis,Erectile Dysfunction,9,2017/1/28,75
147558,Alprazolam,Panic Disorde,10,2009/7/10,32
136941,Isotretinoin,Acne,10,2016/7/12,3
20894,Acyclovir,Herpes Simplex,1,2017/7/27,1
64930,Sertraline,Post Traumatic Stress Disorde,8,2015/3/19,51
163258,Calmoseptine,Diaper Rash,10,2015/5/25,12
215808,Copper,Birth Control,10,2016/9/30,5
138660,Phentermine,Weight Loss,9,2011/9/1,5
17874,Ethinyl estradiol / etonogestrel,Birth Control,6,2013/10/21,5
43209,Lomedia 24 Fe,Birth Control,4,2016/11/29,0
136430,Mirvaso,Rosacea,1,2015/7/17,9
26673,Sprintec,Abnormal Uterine Bleeding,5,2011/4/19,13
28864,Lexapro,Depression,10,2009/3/12,28
146400,Suboxone,Opiate Dependence,10,2009/4/14,18
56944,Ranitidine,Stress Ulcer Prophylaxis,1,2017/5/12,2
158584,Methylphenidate,ADHD,1,2013/4/11,40
41438,Sofosbuvir,Hepatitis C,1,2017/2/1,0
2693,Diltiazem,Supraventricular Tachycardia,2,2016/9/29,12
179924,Adapalene / benzoyl peroxide,Acne,3,2014/10/10,9
126430,Chlorambucil,Chronic Lymphocytic Leukemia,10,2008/10/27,36
144341,Etonogestrel,Birth Control,6,2016/5/3,2
197829,Onglyza,"Diabetes, Type 2",1,2016/5/20,10
108131,Ethinyl estradiol / norelgestromin,Birth Control,3,2015/7/31,7
222080,Fluconazole,Vaginal Yeast Infection,3,2015/6/14,34
195110,Senokot,Constipation,10,2017/10/3,3
162567,Rifaximin,Irritable Bowel Syndrome,8,2008/6/25,98
119134,Zoloft,Anxiety and Stress,3,2009/5/9,23
121599,Venlafaxine,Hot Flashes,7,2015/6/1,56
75332,Vistaril,Anxiety,9,2014/2/16,163
215516,Copper,Birth Control,4,2017/8/15,2
126566,Acetaminophen,Pain,9,2010/6/18,11
196435,Eszopiclone,Insomnia,1,2015/8/26,16
109391,Nexplanon,Birth Control,9,2017/1/21,20
62255,Citalopram,Anxiety and Stress,10,2013/5/15,135
118803,Zoloft,Premenstrual Dysphoric Disorde,7,2012/2/5,52
105695,Methylprednisolone,"Gout, Acute",10,2010/7/8,70
75692,L-methylfolate,Borderline Personality Disorde,10,2009/6/16,131
161932,Ciprofloxacin,Urinary Tract Infection,6,2016/8/3,34
152336,Ciprofloxacin,Urinary Tract Infection,10,2014/11/24,101
48182,Sumavel DosePro,Migraine,9,2013/6/19,7
24340,Telaprevir,Hepatitis C,6,2013/6/26,2
68804,Medroxyprogesterone,Abnormal Uterine Bleeding,8,2016/9/23,6
79800,Xarelto,Atrial Fibrillation,9,2013/6/29,110
59312,Zyrtec,Allergic Rhinitis,1,2016/10/3,7
82007,Liraglutide,Obesity,9,2016/7/5,31
189107,Oxycodone,Chronic Pain,10,2017/4/7,26
142803,Levonorgestrel,Birth Control,9,2017/6/30,6
229303,Lurasidone,Schizophrenia,1,2017/10/2,5
104892,Ethinyl estradiol / levonorgestrel,Birth Control,8,2010/1/8,6
146143,Suboxone,Opiate Dependence,10,2013/11/21,71
59500,Avelox,Bronchitis,10,2013/4/10,26
100155,Desogestrel / ethinyl estradiol,Birth Control,1,2016/4/4,6
47913,Adapalene,Acne,9,2015/2/19,62
224474,Bupropion,Panic Disorde,9,2017/11/15,2
113787,Fulvestrant,"Breast Cancer, Metastatic",8,2009/11/15,102
22309,Baclofen,Muscle Spasm,4,2009/12/27,20
128430,Phentermine,Weight Loss,9,2015/10/15,62
108367,Bupropion / naltrexone,Obesity,2,2015/5/15,11
197515,Paroxetine,Depression,1,2009/5/9,33
168511,Tranylcypromine,Depression,10,2012/11/9,29
69763,Chlorpheniramine / hydrocodone,Cough,10,2012/6/16,10
187287,Sodium oxybate,Narcolepsy,10,2015/7/9,29
204933,Toradol,Pain,1,2016/11/4,18
138337,Tamoxifen,Breast Cance,10,2016/4/20,45
133641,Bactrim DS,Acne,1,2017/7/15,0
