Id,drugName,condition,rating,date,usefulCount
165232,P**,O*,10,2013/8/2,42
208001,S**,B*,10,2014/3/19,20
129134,L**,E*,10,2015/10/21,3
106958,I**,B*,9,2013/8/30,5
41475,A**,P*,9,2008/3/29,40
48252,A**,M*,9,2010/11/11,18
70907,M**,C*,10,2015/1/9,84
214128,T**,V*,5,2016/5/4,3
90068,M**,l*,10,2012/3/25,14
190368,O**,B*,9,2012/5/25,12
54889,B**,W*,7,2017/1/3,62
150129,M**,C*,8,2017/11/19,0
52663,D**,A*,9,2011/4/26,8
60694,M**,B*,8,2017/3/19,8
69927,L**,I*,8,2016/4/29,8
162709,C**,S*,1,2017/12/1,0
159981,B**,U*,8,2009/9/24,25
70563,F**,U*,10,2015/12/29,34
90597,C**,B*,10,2017/10/22,0
110922,F**,D*,9,2015/1/28,30
225753,B**,D*,9,2012/1/25,45
172392,C**,A*,8,2016/11/4,16
121987,V**,A*,9,2011/10/24,19
177159,D**,i*,10,2017/9/16,20
114677,M**,R*,9,2016/10/25,31
138327,T**,B*,2,2017/2/24,23
141305,E**,G*,10,2014/12/3,79
26322,S**,B*,3,2015/12/26,11
70722,A**,H*,9,2016/4/9,8
45568,F**,D*,5,2013/11/18,11
23428,M**,P*,10,2012/1/20,58
229276,H**,D*,10,2017/1/11,0
106097,A**,A*,9,2009/9/12,67
33239,M**,B*,10,2017/2/11,10
164857,L**,I*,6,2009/4/22,74
168363,R**,M*,10,2009/5/17,21
25767,E**,B*,4,2013/9/11,9
186902,N**,P*,1,2015/8/24,4
38379,L**,B*,10,2017/10/10,6
36755,F**,P*,8,2009/6/28,6
228810,A**,E*,8,2008/11/9,34
41587,C**,O*,10,2017/8/9,26
5145,O**,B*,1,2014/6/23,10
684,M**,A*,8,2008/12/18,7
57833,A**,C*,10,2012/7/29,26
16992,T**,A*,1,2009/6/15,3
149296,M**,B*,10,2015/3/4,0
3195,N**,U*,10,2016/10/29,31
104189,E**,B*,9,2013/4/9,5
137267,I**,A*,4,2013/7/29,6
53944,M**,A*,5,2017/2/13,24
74925,K**,S*,10,2009/2/2,36
84626,E**,B*,8,2016/7/12,6
169012,V**,D*,2,2012/5/24,23
112458,H**,C*,10,2016/11/28,2
152289,C**,S*,1,2015/7/28,10
199924,V**,S*,10,2016/5/2,19
167640,L**,B*,7,2016/1/25,2
7183,A**,H*,8,2011/9/8,14
206142,P**,R*,5,2009/10/12,10
11844,T**,D*,2,2016/12/6,16
112346,G**,A*,8,2016/12/7,77
32116,W**,3*,2,2014/4/8,33
224429,L**,U*,7,2012/8/14,23
9061,C**,S*,10,2016/10/15,31
155531,M**,B*,9,2014/9/6,49
140962,E**,A*,10,2016/2/26,11
60215,N**,B*,10,2012/2/28,1
133422,S**,R*,10,2016/11/18,22
129696,L**,B*,8,2015/6/1,1
212822,S**,H*,10,2017/7/27,16
34401,B**,H*,7,2010/12/8,43
147628,A**,A*,9,2009/3/12,67
79054,P**,E*,10,2017/5/4,5
217968,T**,O*,5,2017/2/10,37
28704,L**,A*,10,2012/9/19,26
213449,C**,H*,10,2014/2/16,21
223931,N**,R*,10,2015/12/12,9
19501,P**,N*,9,2014/10/15,84
86305,M**,B*,10,2014/12/16,18
146792,A**,A*,10,2017/5/8,36
7753,X**,A*,10,2013/9/12,29
180870,I**,I*,9,2016/10/2,2
147880,N**,B*,10,2017/7/10,6
53470,E**,H*,9,2009/6/9,61
191435,L**,A*,4,2016/9/19,11
83100,P**,D*,9,2014/2/20,72
63783,B**,H*,1,2015/11/2,10
84855,E**,B*,10,2016/3/28,5
98376,N**,B*,8,2015/5/13,3
143747,E**,B*,7,2016/10/19,7
217682,S**,A*,2,2017/5/10,7
216340,S**,E*,1,2017/2/18,16
55173,B**,O*,3,2016/2/19,18
182209,C**,P*,9,2013/1/19,109
21057,P**,S*,9,2017/6/3,9
14143,T**,R*,10,2014/11/8,8
206890,D**,A*,10,2014/10/21,74
15304,E**,B*,1,2017/3/29,11
128656,P**,W*,3,2015/4/13,48
62545,C**,D*,10,2011/9/11,4
81956,L**,W*,6,2016/8/30,75
169300,A**,G*,5,2011/4/7,10
162590,M**,O*,10,2011/8/28,119
167437,L**,B*,1,2016/3/13,4
138126,O**,B*,8,2013/1/11,9
146608,T**,U*,8,2013/1/2,104
224610,L**,U*,10,2009/3/30,9
108553,B**,O*,10,2014/12/17,58
46567,S**,J*,7,2016/12/11,2
188740,P**,B*,10,2015/5/18,6
122587,L**,C*,10,2016/5/17,42
89408,C**,D*,6,2014/5/17,51
103508,S**,H*,10,2015/7/13,4
160229,R**,D*,10,2013/7/23,73
83621,L**,U*,1,2009/3/12,16
19004,C**,A*,9,2016/4/30,19
79722,X**,D*,7,2017/8/26,0
31444,M**,V*,1,2016/5/3,3
11551,P**,R*,1,2014/6/30,11
64980,S**,G*,8,2015/1/6,58
152994,D**,A*,10,2016/11/2,9
118264,N**,O*,1,2015/8/20,38
213295,N**,O*,8,2011/8/7,19
185186,H**,H*,1,2015/11/24,45
78749,O**,C*,8,2016/10/13,27
129337,L**,E*,10,2015/9/12,9
213401,C**,H*,2,2016/9/22,4
216159,C**,B*,10,2015/3/16,15
168920,V**,D*,10,2013/8/27,89
54834,B**,W*,6,2017/2/11,19
112511,M**,B*,10,2011/11/25,114
109429,N**,B*,1,2016/12/2,3
87206,L**,B*,1,2013/11/8,43
174861,A**,2*,10,2015/7/24,22
101014,R**,M*,2,2016/12/5,42
89661,C**,A*,1,2011/5/19,55
167824,K**,B*,10,2015/3/21,65
45239,F**,D*,1,2016/1/9,6
91817,L**,i*,8,2016/7/14,24
57528,E**,B*,9,2009/12/28,7
134141,P**,R*,9,2016/11/6,21
25528,N**,R*,10,2017/4/14,12
226106,R**,R*,10,2009/10/4,29
105475,T**,D*,1,2016/11/2,8
130511,L**,E*,9,2012/9/10,29
153689,D**,A*,10,2009/11/17,21
192610,D**,B*,2,2012/7/27,6
179028,V**,D*,10,2010/7/10,50
124540,S**,B*,8,2015/7/19,9
173491,C**,A*,9,2009/4/8,45
111230,L**,H*,10,2017/1/16,21
210913,M**,A*,9,2016/1/14,38
25326,G**,R*,10,2013/3/18,39
209509,Z**,O*,10,2016/11/29,19
151958,C**,S*,8,2012/1/30,3
132203,A**,A*,10,2016/1/22,59
28306,L**,G*,9,2014/8/24,87
11897,T**,D*,9,2015/9/20,36
155866,C**,E*,6,2016/11/20,10
112299,G**,N*,1,2016/12/23,2
146677,O**,B*,10,2012/8/13,13
179792,A**,A*,9,2015/12/8,3
91238,B**,U*,3,2016/8/4,1
64034,S**,D*,2,2017/2/17,18
152367,C**,U*,8,2015/4/11,34
52701,B**,C*,9,2012/7/7,43
95722,E**,O*,1,2017/4/30,10
171336,W**,D*,9,2017/4/19,95
48022,N**,M*,10,2008/7/12,16
227940,E**,B*,2,2011/2/25,0
174408,T**,C*,10,2016/5/11,41
65668,P**,m*,10,2016/11/29,22
121615,V**,H*,9,2015/1/18,86
163346,A**,H*,10,2015/4/16,12
75837,T**,I*,8,2013/9/7,31
119806,A**,I*,1,2008/2/27,37
195934,D**,C*,10,2009/9/9,10
90157,D**,O*,4,2017/6/6,2
109928,N**,B*,2,2016/6/6,2
183043,C**,D*,10,2014/12/23,49
23568,M**,O*,10,2009/1/21,47
210993,C**,M*,10,2014/7/18,120
4674,B**,O*,10,2015/6/22,42
115362,P**,A*,1,2016/10/15,13
33380,M**,B*,3,2016/2/23,1
59707,N**,B*,2,2016/8/18,5
38343,R**,I*,5,2009/6/7,7
124774,O**,A*,7,2009/11/30,37
51557,A**,U*,10,2009/11/6,19
181710,P**,D*,9,2011/4/23,19
217348,C**,T*,1,2017/1/15,3
36759,F**,P*,9,2009/5/20,14
139617,E**,P*,10,2014/3/15,40
51831,U**,P*,10,2016/11/29,17
88693,F**,R*,5,2016/9/19,1
39598,C**,O*,10,2016/1/30,24
17371,T**,H*,9,2009/2/2,40
229035,T**,E*,10,2014/11/23,184
194113,S**,H*,9,2013/10/2,15
68143,P**,E*,9,2015/11/29,13
18018,E**,B*,10,2012/4/10,2
201422,Z**,O*,9,2015/7/27,82
60508,R**,A*,3,2017/1/22,7
132329,A**,A*,3,2011/10/24,28
71535,Y**,S*,7,2014/2/7,11
85648,E**,B*,10,2014/6/10,15
227997,E**,B*,2,2010/10/28,1
214662,E**,G*,4,2017/8/30,2
147437,A**,A*,8,2010/11/15,16
176825,T**,I*,5,2015/12/6,19
57952,A**,P*,9,2010/10/29,4
218582,T**,B*,1,2016/1/25,0
74683,W**,D*,8,2012/9/26,71
93337,V**,D*,1,2015/6/18,31
123112,A**,N*,3,2016/8/9,0
201817,D**,O*,4,2016/8/31,7
98935,L**,B*,1,2017/4/7,1
145382,Z**,U*,10,2014/1/15,48
185648,S**,W*,10,2016/10/29,18
107145,I**,B*,3,2012/11/30,4
161177,R**,S*,8,2010/10/11,65
75324,V**,A*,3,2014/8/1,57
154165,N**,G*,9,2017/5/30,4
116871,L**,B*,10,2013/2/12,37
59259,L**,S*,10,2013/7/18,9
183304,C**,D*,3,2012/6/16,9
90541,D**,H*,9,2015/12/3,3
38625,L**,B*,5,2017/3/12,6
121859,V**,D*,9,2013/6/24,66
223848,D**,M*,9,2012/2/6,32
159587,I**,D*,10,2017/4/6,16
141611,E**,A*,10,2013/2/8,103
108679,N**,B*,3,2017/11/28,1
190533,B**,P*,10,2013/5/16,59
124583,S**,B*,9,2014/9/12,36
224916,B**,S*,9,2016/11/15,24
31006,M**,V*,1,2017/3/25,7
113813,C**,B*,10,2016/11/3,3
33802,J**,B*,8,2017/5/8,16
219891,A**,I*,10,2016/10/3,25
135595,I**,A*,5,2016/9/19,16
82083,L**,O*,10,2016/6/3,28
23406,M**,O*,10,2009/12/1,22
198132,M**,A*,10,2009/6/30,39
14176,T**,H*,9,2014/2/26,23
31971,M**,V*,5,2015/7/7,13
51859,U**,P*,8,2014/3/14,52
138941,P**,W*,10,2009/10/27,19
46674,M**,E*,7,2016/11/29,5
148644,M**,A*,2,2016/11/10,14
193058,D**,B*,10,2009/2/14,16
28733,L**,A*,9,2011/10/2,9
33669,M**,B*,2,2010/1/29,8
58198,A**,P*,9,2008/10/30,22
63582,E**,A*,9,2015/4/6,8
45761,F**,P*,9,2011/9/4,61
163961,I**,H*,10,2016/9/19,3
5072,O**,B*,4,2016/4/24,4
33890,J**,B*,2,2016/2/18,4
19232,P**,N*,10,2016/9/13,26
54745,B**,O*,7,2017/4/5,68
225631,B**,D*,7,2013/2/8,7
157404,G**,C*,5,2016/5/16,9
100840,O**,O*,9,2015/8/31,42
858,S**,B*,9,2016/9/20,18
14553,B**,O*,10,2008/8/10,29
175484,A**,S*,10,2016/7/29,5
164943,P**,W*,6,2016/1/17,5
18742,H**,H*,9,2013/2/18,29
78411,A**,A*,10,2013/2/13,15
11616,P**,R*,10,2008/9/20,70
33041,S**,B*,5,2011/3/8,2
55535,D**,P*,9,2011/12/28,13
147237,A**,P*,10,2013/6/8,90
72582,T**,i*,10,2009/11/29,35
77301,L**,W*,10,2014/3/12,43
148056,N**,B*,1,2015/10/20,6
45185,F**,P*,10,2016/7/1,19
188772,T**,H*,9,2013/10/23,3
83337,P**,D*,10,2008/5/26,62
177957,D**,D*,9,2012/9/14,62
215253,L**,C*,8,2009/7/7,49
115107,D**,A*,4,2013/12/23,13
224619,L**,U*,6,2008/12/29,80
73434,E**,B*,6,2013/10/30,7
93505,V**,D*,9,2014/2/28,130
177579,D**,D*,3,2015/10/14,26
43422,H**,C*,8,2015/9/16,38
88642,P**,B*,1,2015/12/30,3
161011,R**,B*,9,2015/9/19,34
127271,D**,A*,8,2011/10/13,73
184707,C**,D*,8,2017/1/21,15
134668,K**,P*,8,2010/2/6,12
84952,E**,B*,9,2016/2/15,1
70371,Z**,N*,10,2009/9/22,11
57917,A**,P*,9,2011/10/18,18
1706,Z**,M*,10,2017/7/14,5
7604,X**,D*,9,2015/7/25,70
227021,E**,B*,10,2014/8/8,68
5309,C**,B*,2,2016/1/27,1
65118,S**,B*,5,2011/5/11,3
53251,E**,H*,7,2013/6/25,121
22102,B**,C*,8,2016/12/27,11
72862,E**,B*,1,2015/8/3,3
225170,B**,D*,8,2016/2/2,8
1939,P**,C*,10,2013/7/30,141
148259,N**,B*,1,2011/10/24,13
46484,M**,H*,10,2010/9/3,37
227862,E**,B*,7,2011/9/9,0
34924,M**,A*,5,2010/2/14,5
86451,I**,D*,9,2016/4/18,21
105815,A**,A*,4,2016/9/28,9
164331,D**,M*,10,2017/4/11,9
21432,Z**,I*,1,2012/5/9,45
200991,Z**,D*,10,2017/9/5,202
120663,D**,N*,3,2015/3/26,5
173248,C**,P*,10,2009/8/28,35
20694,N**,P*,5,2013/10/10,64
154248,R**,M*,1,2015/12/1,15
115114,D**,M*,10,2013/10/26,196
170485,Q**,P*,10,2015/7/21,15
156728,D**,D*,5,2015/11/15,25
22467,T**,M*,10,2009/3/25,6
61131,X**,I*,1,2016/8/19,15
149115,M**,B*,1,2015/7/30,3
48567,E**,B*,2,2017/7/17,1
102317,C**,A*,10,2014/11/11,38
35873,B**,O*,9,2014/6/11,72
128096,P**,W*,10,2016/7/10,39
168542,T**,D*,10,2012/12/20,36
197144,P**,H*,2,2014/12/10,17
77470,A**,H*,5,2009/4/16,55
195195,H**,P*,8,2014/7/20,19
157925,A**,A*,10,2012/7/16,9
172187,C**,P*,10,2017/11/25,0
84493,E**,A*,1,2016/10/26,1
140075,X**,P*,10,2009/6/18,27
41516,S**,H*,10,2015/6/11,12
143276,E**,B*,8,2017/3/22,4
146768,A**,A*,7,2017/7/10,23
206013,P**,D*,9,2009/2/21,23
228112,E**,B*,5,2010/5/5,1
66444,V**,C*,10,2014/1/23,16
68945,M**,B*,9,2016/5/22,8
181880,I**,P*,8,2013/1/18,30
34080,Z**,O*,5,2013/8/10,107
111940,G**,P*,9,2011/3/6,22
28748,L**,A*,9,2010/9/26,18
134143,P**,A*,4,2016/10/31,9
195418,A**,B*,9,2017/12/6,0
215105,F**,U*,10,2012/2/27,64
38548,L**,B*,1,2017/6/9,1
207827,S**,B*,9,2015/6/29,10
168622,V**,D*,8,2016/9/19,25
195330,G**,M*,8,2016/5/8,32
112191,C**,O*,10,2015/3/11,81
135955,A**,A*,10,2015/7/29,142
76398,L**,W*,8,2017/9/16,9
124016,S**,B*,9,2016/6/24,0
228701,L**,R*,5,2012/12/31,136
116299,A**,P*,7,2015/5/14,22
55406,B**,O*,5,2015/10/17,9
70570,F**,1*,7,2015/11/7,15
165739,L**,B*,8,2017/4/6,5
189080,M**,E*,9,2013/4/23,11
132100,I**,C*,9,2017/4/12,20
36204,I**,H*,10,2016/11/24,11
212140,L**,B*,9,2014/4/1,18
228302,B**,C*,10,2015/9/11,34
96096,S**,D*,8,2012/5/3,41
211775,L**,B*,8,2017/2/12,17
115964,D**,M*,9,2010/5/11,29
23614,N**,M*,1,2015/12/20,59
211570,T**,D*,2,2017/1/24,1
51570,A**,B*,9,2009/6/4,12
232281,A**,S*,9,2017/7/9,15
109955,N**,B*,8,2016/5/12,2
87535,N**,P*,7,2015/10/19,9
163091,e**,E*,8,2016/10/22,18
189197,O**,C*,9,2016/1/24,55
170141,Q**,B*,5,2017/4/14,0
19247,P**,N*,8,2016/8/6,33
95458,O**,P*,1,2015/12/29,13
191534,L**,A*,10,2015/7/20,36
219876,A**,M*,2,2016/10/22,10
178852,V**,D*,9,2012/7/13,20
39354,C**,W*,4,2016/12/16,33
69761,C**,C*,9,2012/11/13,13
193287,C**,T*,8,2015/12/8,15
94156,T**,D*,8,2015/11/21,42
123994,S**,B*,8,2016/7/30,6
71153,V**,I*,10,2016/9/21,15
98917,L**,B*,5,2017/8/17,0
176418,L**,A*,10,2015/5/14,43
74937,N**,U*,10,2014/1/26,97
105792,B**,C*,10,2011/8/2,6
123325,A**,B*,4,2012/6/5,5
54140,Z**,E*,9,2011/3/8,64
224649,L**,H*,10,2009/6/17,65
97581,B**,D*,8,2016/11/8,7
15225,E**,M*,4,2017/6/5,3
6410,O**,B*,10,2012/3/25,6
42312,A**,H*,10,2016/2/10,16
191080,C**,A*,9,2014/11/1,93
140287,A**,B*,1,2010/1/10,3
228487,G**,B*,8,2016/8/19,9
206176,E**,H*,9,2015/1/9,73
228642,A**,M*,9,2008/11/15,19
14196,P**,A*,10,2009/7/2,34
60771,M**,B*,10,2016/5/20,18
100134,D**,B*,9,2016/7/29,5
230766,N**,M*,10,2017/9/27,0
142992,E**,B*,2,2017/7/19,0
184223,H**,A*,9,2016/5/29,62
123394,A**,B*,9,2011/2/22,4
76059,B**,A*,8,2014/10/28,17
170725,Q**,S*,10,2013/1/18,32
89035,S**,A*,3,2013/1/21,67
73168,E**,B*,10,2014/11/17,10
108722,N**,B*,1,2017/10/30,3
37302,V**,A*,7,2016/1/15,25
215548,C**,B*,4,2017/9/4,1
200621,V**,S*,10,2009/6/14,13
147637,A**,N*,10,2009/2/20,3
117535,N**,P*,8,2015/11/18,26
156780,D**,D*,9,2016/5/11,28
48455,E**,B*,9,2017/10/29,0
36556,F**,P*,9,2015/12/6,8
666,M**,A*,4,2011/10/17,2
19234,P**,G*,10,2016/9/4,85
27956,L**,A*,4,2016/6/10,36
107323,I**,B*,10,2012/1/12,0
229247,P**,A*,9,2010/12/7,85
21887,G**,C*,9,2008/10/21,11
70215,L**,D*,1,2017/1/17,5
7568,X**,A*,7,2015/12/11,16
102744,A**,B*,8,2013/8/23,38
171092,Q**,B*,3,2009/2/24,13
65775,P**,M*,7,2016/5/29,5
42635,C**,A*,5,2011/2/28,11
71660,T**,P*,1,2017/8/6,7
122745,L**,I*,8,2014/6/22,69
149676,M**,B*,7,2012/4/19,0
107534,I**,B*,3,2011/4/21,0
113675,A**,H*,10,2008/8/22,3
149272,M**,B*,6,2015/3/25,14
78621,D**,1*,9,2008/8/5,1
148604,M**,B*,10,2017/2/19,7
90268,V**,P*,9,2010/7/2,7
99980,D**,B*,9,2017/9/5,1
157202,D**,A*,7,2009/7/10,28
194952,L**,E*,8,2012/3/10,25
200505,V**,*a,10,2012/2/7,3
126888,T**,S*,9,2011/9/26,34
126978,M**,M*,1,2017/1/23,8
39244,C**,W*,8,2017/3/27,23
83865,E**,B*,10,2017/11/8,0
141398,E**,O*,8,2014/8/17,32
119715,N**,C*,9,2013/3/30,25
108263,B**,O*,8,2015/8/25,10
101107,R**,M*,6,2015/9/22,47
217999,T**,O*,10,2014/11/7,80
87460,N**,P*,1,2016/4/23,10
45306,F**,O*,10,2015/9/17,41
13481,A**,A*,8,2014/1/15,27
167908,M**,H*,1,2016/1/4,10
96260,S**,A*,5,2011/4/26,14
139898,E**,O*,1,2013/11/7,68
9909,L**,B*,1,2014/8/14,21
146199,S**,O*,10,2011/1/15,11
44472,E**,B*,2,2010/1/30,2
8169,Z**,I*,1,2016/9/24,20
147294,A**,P*,10,2012/1/3,61
8503,Z**,I*,8,2011/11/29,1
51296,A**,C*,6,2015/6/4,7
211080,C**,M*,1,2009/7/9,38
189716,O**,P*,10,2008/11/18,4
149098,M**,B*,3,2015/8/7,14
151496,C**,S*,10,2016/1/17,25
128946,L**,B*,10,2015/12/7,1
90150,D**,*a,9,2014/5/9,28
110288,N**,B*,5,2016/3/4,0
30403,K**,P*,10,2009/6/28,23
71343,L**,B*,3,2015/5/13,3
147990,N**,B*,1,2016/5/23,2
41070,A**,P*,10,2014/3/31,54
47167,T**,U*,10,2014/4/24,268
51585,A**,A*,10,2016/6/9,11
57001,S**,M*,9,2013/2/27,32
229484,L**,B*,2,2015/12/29,26
136995,I**,A*,10,2016/8/26,5
128924,L**,B*,10,2015/12/14,34
141940,E**,P*,9,2009/11/18,42
87484,N**,B*,10,2016/9/26,33
11422,I**,G*,10,2014/11/11,21
70176,T**,H*,10,2016/4/13,19
51171,A**,B*,10,2016/1/6,27
204666,A**,P*,10,2013/8/21,11
108089,E**,B*,7,2016/1/14,6
84520,E**,B*,3,2016/10/8,2
102981,A**,A*,10,2009/12/9,103
173057,C**,A*,10,2012/3/6,41
228298,B**,C*,7,2015/10/3,15
112930,B**,C*,10,2016/12/16,2
92160,L**,i*,1,2011/5/5,21
177322,D**,B*,1,2016/12/9,20
149682,M**,B*,3,2012/4/10,4
194735,P**,N*,9,2016/11/21,8
110914,F**,D*,7,2015/6/16,9
169312,A**,M*,9,2009/7/17,23
55887,E**,D*,7,2010/9/10,24
151866,C**,S*,10,2013/1/6,31
38267,A**,A*,1,2017/3/26,2
61239,X**,A*,7,2016/4/27,34
36788,M**,P*,8,2009/9/11,27
94774,A**,D*,10,2013/9/20,198
58235,A**,P*,8,2008/4/30,55
148990,M**,B*,8,2015/9/30,6
49276,E**,B*,9,2016/4/17,5
76584,L**,W*,4,2017/7/8,12
162684,T**,V*,6,2015/5/14,10
2613,P**,S*,10,2012/2/26,96
187543,H**,M*,10,2015/1/30,0
68708,M**,A*,1,2017/1/13,12
85412,E**,B*,6,2015/4/29,1
209004,B**,I*,1,2015/4/15,28
177080,P**,N*,10,2009/10/26,23
137577,O**,D*,1,2016/8/23,23
75151,L**,S*,10,2008/3/11,29
205759,P**,D*,10,2010/9/20,3
101081,R**,M*,6,2016/8/23,13
5633,O**,O*,5,2016/8/5,10
155834,M**,B*,10,2008/9/26,17
76879,L**,O*,10,2015/9/17,31
124703,T**,B*,8,2017/6/10,1
23162,M**,O*,2,2015/11/13,18
184491,H**,A*,10,2011/11/13,9
66262,V**,C*,8,2015/12/5,1
97497,V**,O*,10,2014/5/13,69
216661,A**,A*,9,2016/2/9,13
38776,E**,G*,10,2012/12/4,59
229767,L**,B*,8,2012/2/12,31
8574,Z**,I*,8,2010/12/22,3
211853,L**,B*,8,2016/6/17,55
108581,B**,O*,3,2015/1/28,30
130005,L**,A*,5,2015/1/28,38
119772,A**,I*,7,2016/3/30,16
192697,D**,B*,6,2011/8/9,2
119403,T**,H*,9,2013/11/26,9
229696,L**,B*,10,2013/5/6,132
214102,T**,V*,1,2016/5/25,3
106120,A**,D*,6,2010/11/9,11
127956,P**,W*,9,2016/10/1,20
184867,C**,S*,3,2017/2/23,1
67842,P**,E*,10,2016/9/18,11
176321,L**,A*,9,2015/11/20,28
3706,A**,U*,9,2009/10/9,11
15053,E**,B*,1,2017/7/5,2
144000,E**,B*,10,2016/7/28,5
81542,L**,O*,10,2017/8/22,7
191821,L**,N*,9,2009/6/29,28
74322,E**,B*,3,2010/8/7,14
114859,P**,P*,1,2017/11/1,0
221627,Z**,A*,6,2011/7/31,4
45302,F**,M*,1,2016/1/18,33
199695,V**,S*,10,2017/2/19,38
189308,O**,P*,5,2015/7/3,20
173453,C**,P*,10,2008/5/6,102
21780,G**,C*,1,2016/2/15,16
112992,B**,C*,5,2017/3/16,6
91569,D**,M*,10,2013/1/16,101
9985,L**,B*,1,2012/6/17,20
117489,N**,P*,7,2016/8/25,60
37276,V**,B*,2,2016/3/12,12
148175,N**,B*,4,2015/8/24,8
27607,I**,R*,10,2016/4/1,19
65202,H**,E*,7,2010/12/9,40
160235,R**,P*,7,2013/3/3,57
144152,E**,B*,1,2016/6/11,3
7061,A**,H*,10,2013/5/20,14
6637,E**,A*,6,2016/8/5,3
31582,M**,V*,5,2016/3/23,6
39265,C**,O*,3,2017/3/18,15
7700,X**,A*,2,2014/11/15,70
65363,Y**,B*,8,2015/2/16,20
159881,B**,B*,10,2012/7/7,78
48080,C**,B*,9,2016/10/18,18
95929,S**,D*,10,2013/8/22,18
160858,B**,A*,3,2009/3/5,41
69936,E**,H*,1,2013/4/6,12
9869,L**,B*,9,2014/10/13,52
66814,S**,S*,10,2013/1/18,32
194697,O**,E*,9,2009/3/24,9
28107,L**,D*,10,2015/10/21,53
195836,L**,M*,9,2017/2/8,25
97203,A**,I*,10,2010/8/14,19
111347,L**,H*,10,2016/4/17,1
218376,A**,O*,9,2013/6/24,0
167018,L**,E*,10,2016/6/17,11
10536,S**,A*,10,2015/3/6,21
56970,R**,G*,10,2012/8/14,31
83118,P**,A*,9,2013/2/2,118
70410,M**,R*,8,2010/1/27,49
11786,T**,D*,10,2016/10/23,20
129683,L**,B*,9,2015/6/5,14
217470,C**,S*,9,2015/6/9,31
160211,B**,A*,10,2017/9/19,12
115312,P**,A*,10,2017/3/9,15
37334,V**,A*,10,2015/9/13,60
88818,N**,B*,8,2014/4/20,11
29928,K**,S*,10,2017/8/13,4
123970,S**,B*,7,2016/8/31,1
5990,F**,A*,9,2014/10/20,63
87719,N**,O*,10,2012/1/21,15
69288,C**,P*,9,2008/9/9,65
159002,T**,B*,4,2016/4/25,2
60011,N**,B*,7,2014/11/13,18
139201,P**,W*,10,2008/7/15,25
209217,P**,P*,6,2010/2/11,4
126690,B**,R*,1,2015/12/16,9
182332,M**,B*,10,2010/9/24,234
135667,T**,B*,9,2016/12/15,16
17033,P**,C*,5,2016/5/29,9
226491,E**,B*,9,2015/7/14,3
209913,V**,O*,5,2011/9/14,38
20542,A**,N*,8,2016/2/27,3
16657,Y**,B*,1,2009/10/30,7
19645,P**,i*,10,2012/2/21,49
77716,C**,U*,10,2010/5/28,48
148930,M**,A*,4,2016/2/29,6
113081,B**,C*,10,2016/8/13,4
216401,S**,E*,10,2015/8/3,87
139876,E**,O*,10,2015/6/5,48
69183,C**,P*,8,2011/6/27,67
14103,T**,O*,9,2012/2/28,7
206493,M**,U*,7,2008/4/2,37
104925,E**,B*,8,2009/10/1,9
10844,M**,A*,3,2016/1/24,6
133769,B**,B*,7,2011/6/2,19
72383,T**,P*,8,2009/9/22,17
65835,P**,M*,9,2016/1/3,28
125521,C**,C*,10,2011/12/21,62
152516,L**,B*,10,2013/10/25,17
39781,C**,O*,10,2015/12/4,23
40753,L**,E*,10,2012/2/1,46
196067,R**,L*,1,2017/6/9,1
176884,P**,V*,10,2016/6/10,9
24815,D**,D*,1,2017/6/5,14
66872,S**,D*,10,2011/8/22,36
102292,C**,A*,8,2016/8/15,10
131422,G**,B*,9,2013/11/30,8
141332,E**,G*,9,2015/1/12,81
15695,E**,B*,2,2016/10/25,5
162746,C**,S*,10,2017/1/31,17
8240,Z**,I*,3,2016/6/21,7
231824,T**,I*,10,2013/7/19,29
131429,G**,B*,8,2013/11/6,6
5949,E**,E*,9,2012/8/24,111
37768,R**,B*,10,2014/7/4,9
217578,C**,S*,9,2012/11/20,4
7754,X**,P*,10,2013/9/8,99
149742,M**,B*,9,2012/2/1,0
31604,M**,V*,1,2016/2/24,2
222343,K**,B*,4,2017/10/15,0
47280,C**,R*,9,2011/11/19,56
162167,D**,H*,1,2016/12/17,7
200196,V**,S*,8,2014/12/30,29
27091,U**,i*,8,2008/10/9,50
137962,O**,B*,3,2016/1/25,13
131264,E**,C*,6,2012/8/20,40
196628,L**,B*,10,2015/11/30,69
152376,C**,P*,10,2012/10/10,94
16026,E**,B*,1,2016/6/11,2
41514,S**,H*,5,2015/7/2,13
140421,E**,D*,10,2017/7/7,13
42501,C**,N*,2,2016/3/26,5
20097,M**,B*,2,2016/8/8,34
54278,N**,C*,10,2015/10/25,26
101226,I**,S*,4,2017/4/20,6
148656,M**,A*,8,2016/11/2,14
220005,A**,i*,5,2016/6/2,40
112175,G**,B*,10,2016/9/13,59
168813,V**,D*,8,2014/8/10,139
121200,V**,M*,1,2016/9/21,12
28737,L**,D*,5,2010/10/23,10
116472,A**,A*,3,2011/11/9,17
52703,D**,N*,10,2014/8/16,0
135123,D**,A*,10,2012/10/15,16
43825,A**,P*,10,2015/10/5,19
41771,C**,O*,10,2016/2/13,51
150609,S**,U*,1,2015/11/29,22
121174,V**,M*,7,2016/10/20,8
61901,C**,D*,6,2015/6/6,27
201431,Z**,D*,1,2015/7/7,33
149778,M**,B*,3,2011/11/7,0
78774,O**,O*,8,2015/7/20,97
67130,M**,C*,10,2016/4/19,9
