Id,drugName,condition,rating,date,usefulCount
87902,C**,Bacterial Infection,10,2017/3/20,0.0-50.0
63186,C**,Bowel Preparation,9,2016/8/17,0.0-50.0
958,R**,Non-Hodgkin's Lymphoma,9,2010/12/4,51.0-100.0
216757,R**,High Cholesterol,10,2016/2/6,0.0-50.0
214626,L**,Underactive Thyroid,10,2012/10/23,51.0-100.0
25270,F**,Pain,8,2013/10/25,0.0-50.0
58128,A**,Pain,10,2009/4/8,0.0-50.0
211543,C**,HIV Infection,2,2016/8/15,0.0-50.0
187598,A**,Cold Sores,10,2017/7/17,0.0-50.0
228457,G**,Schizoaffective Disorde,10,2017/7/26,0.0-50.0
26480,S**,Birth Control,8,2014/11/17,0.0-50.0
198591,D**,Birth Control,6,2017/9/27,0.0-50.0
103830,E**,Birth Control,7,2015/2/17,0.0-50.0
204613,B**,Anxiety,8,2009/6/23,0.0-50.0
39450,C**,Obesity,9,2016/9/28,0.0-50.0
179440,O**,Bipolar Disorde,9,2010/7/7,0.0-50.0
11586,P**,Restless Legs Syndrome,10,2013/5/16,0.0-50.0
223792,D**,Bipolar Disorde,8,2009/9/25,0.0-50.0
171688,W**,Depression,5,2009/10/13,51.0-100.0
128621,P**,Weight Loss,10,2015/5/14,0.0-50.0
113596,A**,Headache,10,2016/5/13,0.0-50.0
97076,C**,Weight Loss,10,2017/2/17,0.0-50.0
209727,L**,Endometriosis,10,2015/1/22,0.0-50.0
230302,M**,Rheumatoid Arthritis,3,2016/6/6,0.0-50.0
171714,W**,Bipolar Disorde,9,2009/2/16,51.0-100.0
73911,E**,Birth Control,2,2012/3/22,0.0-50.0
200418,V**,Smoking Cessation,10,2013/10/28,0.0-50.0
28092,L**,Anxiety,1,2015/11/13,0.0-50.0
210933,M**,Depression,10,2016/2/25,51.0-100.0
213557,T**,Vaginal Yeast Infection,8,2017/9/25,0.0-50.0
59533,A**,Pneumonia,4,2010/6/3,0.0-50.0
183557,C**,Generalized Anxiety Disorde,8,2010/5/15,51.0-100.0
171701,W**,Depression,9,2009/6/18,201.0-300.0
113888,T**,Bipolar Disorde,6,2011/6/20,0.0-50.0
173442,C**,Panic Disorde,8,2008/6/30,0.0-50.0
28001,L**,Anxiety,10,2016/4/4,51.0-100.0
167567,L**,Emergency Contraception,10,2016/2/13,0.0-50.0
220793,L**,Birth Control,9,2010/3/31,0.0-50.0
155598,M**,Pneumonia,8,2013/9/10,0.0-50.0
71692,T**,Depression,10,2017/6/3,0.0-50.0
10667,S**,Acne,10,2009/5/10,51.0-100.0
120043,L**,High Blood Pressure,1,2009/7/15,0.0-50.0
152863,D**,Acne,8,2017/4/23,0.0-50.0
174276,B**,Psoriasis,9,2012/12/2,0.0-50.0
204304,B**,Anxiety,1,2017/2/2,0.0-50.0
232101,P**,Seizures,8,2015/4/3,0.0-50.0
132880,L**,Birth Control,8,2016/12/3,0.0-50.0
44137,E**,Birth Control,9,2011/10/15,0.0-50.0
93259,V**,Not Listed / Othe,10,2016/1/11,0.0-50.0
81541,L**,"Diabetes, Type 2",10,2017/8/23,0.0-50.0
5050,B**,Weight Loss,10,2014/3/12,0.0-50.0
112430,G**,Neuropathic Pain,1,2016/10/7,0.0-50.0
71820,T**,Restless Legs Syndrome,10,2016/5/13,0.0-50.0
15460,E**,Birth Control,1,2016/12/19,0.0-50.0
186044,D**,Depression,1,2016/7/12,0.0-50.0
87375,D**,Constipation,3,2015/10/2,0.0-50.0
20164,M**,Urinary Tract Infection,1,2016/2/13,0.0-50.0
27653,D**,Nausea/Vomiting,10,2012/7/21,0.0-50.0
47451,T**,Diabetic Peripheral Neuropathy,10,2017/10/30,0.0-50.0
51262,A**,Chlamydia Infection,5,2015/11/12,0.0-50.0
178965,V**,"Diabetes, Type 2",10,2011/7/10,0.0-50.0
128064,P**,Weight Loss,8,2016/6/27,0.0-50.0
219082,S**,Opiate Dependence,9,2009/8/31,0.0-50.0
56185,H**,Ulcerative Colitis,10,2017/6/21,0.0-50.0
37342,V**,ADHD,5,2015/7/27,0.0-50.0
131487,G**,Birth Control,9,2012/12/24,0.0-50.0
156868,I**,Chronic Lymphocytic Leukemia,3,2017/11/16,0.0-50.0
166315,L**,Emergency Contraception,8,2016/11/16,0.0-50.0
166262,L**,Birth Control,7,2016/12/15,0.0-50.0
15951,E**,Birth Control,1,2016/6/29,0.0-50.0
157570,G**,Cough,1,2011/10/31,0.0-50.0
103300,C**,Osteoarthritis,10,2015/1/22,51.0-100.0
156629,D**,"Diabetes, Type 2",1,2017/1/17,0.0-50.0
122394,D**,Allergic Rhinitis,9,2014/5/26,0.0-50.0
174978,F**,Allergic Rhinitis,3,2017/4/26,0.0-50.0
222650,T**,Seizure Prevention,8,2016/11/23,0.0-50.0
67865,P**,Emergency Contraception,9,2016/8/25,0.0-50.0
83194,P**,Anxiety and Stress,10,2010/12/13,51.0-100.0
193115,D**,ADHD,8,2015/12/14,0.0-50.0
140041,X**,Panic Disorde,10,2014/9/27,51.0-100.0
205793,P**,Anxiety,8,2011/3/13,0.0-50.0
136533,V**,Eye Redness/Itching,1,2016/12/28,0.0-50.0
162954,R**,Benign Prostatic Hyperplasia,8,2011/8/2,0.0-50.0
31085,M**,,1,2017/1/9,0.0-50.0
43134,S**,Birth Control,10,2015/2/24,0.0-50.0
21332,R**,Parkinson's Disease,1,2011/1/12,51.0-100.0
37501,V**,ADHD,7,2012/3/4,0.0-50.0
71870,T**,Depression,9,2016/6/22,51.0-100.0
188036,C**,Dumping Syndrome,10,2014/6/11,0.0-50.0
197022,P**,Depression,5,2016/2/19,0.0-50.0
221482,D**,Cough,10,2014/10/4,0.0-50.0
154258,N**,GERD,10,2012/6/21,0.0-50.0
227224,E**,Birth Control,3,2014/2/20,0.0-50.0
135515,T**,Influenza,10,2015/1/7,0.0-50.0
76524,P**,Hyperlipoproteinemia,9,2015/7/13,0.0-50.0
5027,B**,Obesity,10,2014/4/15,51.0-100.0
3903,G**,Bowel Preparation,7,2013/3/13,0.0-50.0
138103,O**,Birth Control,10,2014/4/29,101.0-200.0
184467,H**,Anxiety,8,2010/8/21,51.0-100.0
209982,L**,"Diabetes, Type 2",1,2016/10/21,0.0-50.0
2549,C**,Birth Control,2,2016/1/5,0.0-50.0
219596,M**,Birth Control,1,2017/9/14,0.0-50.0
193978,D**,Pain,3,2016/9/15,0.0-50.0
226962,E**,Birth Control,9,2014/10/18,0.0-50.0
211918,L**,Borderline Personality Disorde,10,2016/3/15,0.0-50.0
22501,P**,Pain,8,2011/2/23,0.0-50.0
178892,V**,"Diabetes, Type 2",10,2012/2/23,0.0-50.0
141397,E**,Anxiety,8,2014/8/19,51.0-100.0
94891,A**,Bipolar Disorde,10,2010/11/13,0.0-50.0
6544,A**,Rhinitis,8,2009/1/2,0.0-50.0
148807,M**,Birth Control,3,2016/4/9,0.0-50.0
183397,C**,ibromyalgia,5,2011/12/11,0.0-50.0
159001,T**,Birth Control,1,2016/4/26,0.0-50.0
73288,E**,Birth Control,2,2014/5/9,0.0-50.0
217244,C**,Sinusitis,2,2016/9/25,0.0-50.0
206672,V**,Pain,9,2010/7/14,0.0-50.0
32287,L**,High Blood Pressure,1,2017/3/20,0.0-50.0
170004,Q**,Depression,10,2017/11/6,0.0-50.0
73003,E**,Menstrual Disorders,4,2015/3/21,0.0-50.0
20809,O**,Muscle Spasm,1,2009/2/16,0.0-50.0
227916,E**,Birth Control,5,2011/7/21,0.0-50.0
127231,D**,Alcohol Dependence,10,2013/11/15,101.0-200.0
100005,D**,Birth Control,5,2017/7/5,0.0-50.0
91082,B**,Migraine Prevention,1,2017/10/2,0.0-50.0
122502,L**,"Constipation, Chronic",7,2017/1/1,0.0-50.0
76432,L**,"Diabetes, Type 2",10,2017/9/24,0.0-50.0
44986,F**,Anxiety and Stress,4,2017/6/16,0.0-50.0
112820,B**,Constipation,10,2017/8/25,0.0-50.0
105845,A**,ADHD,1,2017/2/3,0.0-50.0
6513,W**,Depression,10,2017/5/20,51.0-100.0
25729,E**,Birth Control,9,2013/11/20,0.0-50.0
152501,C**,Urinary Tract Infection,4,2009/2/3,0.0-50.0
188702,P**,Birth Control,8,2015/12/15,0.0-50.0
45421,F**,Depression,10,2014/12/9,0.0-50.0
120789,N**,High Blood Pressure,10,2012/8/2,101.0-200.0
132289,A**,Anxiety,10,2014/2/21,101.0-200.0
204281,E**,High Blood Pressure,10,2017/11/17,0.0-50.0
25824,E**,Birth Control,10,2013/1/30,0.0-50.0
10219,A**,"Hypogonadism, Male",9,2013/2/23,0.0-50.0
180112,Z**,Irritable Bowel Syndrome,10,2009/10/3,0.0-50.0
25257,T**,Rheumatoid Arthritis,9,2017/2/15,0.0-50.0
129952,L**,Birth Control,9,2015/3/19,0.0-50.0
91467,A**,Breast Cance,1,2012/9/24,101.0-200.0
217732,S**,ADHD,10,2015/8/24,51.0-100.0
66290,V**,"Herpes Simplex, Suppression",9,2016/2/19,101.0-200.0
2492,C**,Birth Control,1,2016/7/29,0.0-50.0
196819,P**,Depression,7,2017/1/21,0.0-50.0
172577,C**,Bipolar Disorde,3,2015/10/17,0.0-50.0
102816,A**,Depression,10,2013/6/7,101.0-200.0
119407,T**,"Hypogonadism, Male",10,2013/11/12,51.0-100.0
164964,P**,Weight Loss,10,2016/3/22,0.0-50.0
146394,S**,Opiate Dependence,10,2009/5/13,0.0-50.0
143062,E**,Birth Control,8,2017/6/3,0.0-50.0
59314,Z**,Urticaria,10,2016/8/15,0.0-50.0
701,M**,Endometriosis,9,2010/2/8,0.0-50.0
210906,M**,Anxiety,1,2016/1/27,0.0-50.0
114278,N**,Smoking Cessation,10,2015/2/7,0.0-50.0
217458,C**,Otitis Media,7,2015/7/29,0.0-50.0
182589,B**,High Blood Pressure,1,2015/1/24,0.0-50.0
188451,P**,Birth Control,5,2017/2/7,0.0-50.0
165357,L**,Birth Control,4,2017/6/23,0.0-50.0
63337,E**,Acne,9,2016/12/2,0.0-50.0
96099,S**,Post Traumatic Stress Disorde,9,2012/5/1,51.0-100.0
172296,C**,Anxiety,9,2017/8/29,0.0-50.0
51716,A**,Acne,10,2014/2/12,0.0-50.0
49581,E**,Birth Control,3,2015/10/21,0.0-50.0
149215,M**,Birth Control,10,2015/5/4,0.0-50.0
51952,A**,Weight Loss,9,2015/10/15,51.0-100.0
143636,E**,Birth Control,5,2016/11/25,0.0-50.0
93917,T**,Depression,9,2017/5/20,51.0-100.0
111931,G**,Birth Control,6,2011/6/10,0.0-50.0
55490,B**,Weight Loss,10,2013/7/6,101.0-200.0
192834,D**,Birth Control,9,2010/4/28,0.0-50.0
202488,L**,Bipolar Disorde,8,2013/12/28,0.0-50.0
113436,B**,Bowel Preparation,8,2014/9/10,0.0-50.0
224083,A**,Benign Prostatic Hyperplasia,8,2016/2/8,0.0-50.0
133403,S**,Rosacea,7,2017/10/20,0.0-50.0
49662,E**,Birth Control,3,2015/7/18,0.0-50.0
53226,L**,Irritable Bowel Syndrome,10,2016/6/30,0.0-50.0
169086,V**,Depression,6,2012/1/5,0.0-50.0
13274,A**,ADHD,9,2017/5/6,51.0-100.0
222628,T**,Migraine Prevention,10,2017/4/11,0.0-50.0
176159,L**,Insomnia,9,2017/10/9,0.0-50.0
127910,P**,Obesity,6,2016/10/30,0.0-50.0
196468,E**,Insomnia,9,2013/6/9,51.0-100.0
43861,A**,Osteoarthritis,10,2017/3/29,0.0-50.0
222521,K**,Birth Control,6,2017/6/9,0.0-50.0
182308,P**,"Asthma, acute",1,2016/12/6,0.0-50.0
39287,C**,Weight Loss,8,2017/3/8,0.0-50.0
82610,L**,"Diabetes, Type 2",8,2010/5/3,0.0-50.0
31385,M**,Vaginal Yeast Infection,1,2016/7/1,0.0-50.0
126483,B**,Rosacea,1,2016/8/13,0.0-50.0
80945,H**,Hyperhidrosis,10,2017/2/3,0.0-50.0
164883,P**,Obesity,5,2016/11/25,0.0-50.0
229294,L**,Bipolar Disorde,8,2017/11/18,0.0-50.0
86223,M**,Bowel Preparation,8,2015/10/8,0.0-50.0
231319,T**,Major Depressive Disorde,1,2017/7/7,0.0-50.0
167239,L**,Emergency Contraception,10,2016/5/14,0.0-50.0
120153,H**,Cough,9,2009/5/20,0.0-50.0
88423,A**,ADHD,10,2013/6/2,0.0-50.0
130772,L**,Birth Control,1,2011/11/21,0.0-50.0
125733,F**,Bacterial Infection,2,2010/3/7,0.0-50.0
142647,L**,Birth Control,10,2017/7/27,0.0-50.0
184508,H**,Anxiety,8,2012/9/19,51.0-100.0
50449,G**,ibromyalgia,6,2013/4/29,51.0-100.0
51784,Z**,Bacterial Infection,6,2016/4/17,0.0-50.0
202632,H**,Sjogren's Syndrome,10,2015/8/30,51.0-100.0
30932,M**,Vaginal Yeast Infection,1,2017/2/19,0.0-50.0
96773,N**,Restless Legs Syndrome,8,2008/9/3,51.0-100.0
32246,L**,Diabetic Kidney Disease,1,2017/7/7,0.0-50.0
11700,T**,"Diabetes, Type 2",10,2017/4/15,0.0-50.0
114037,A**,High Blood Pressure,9,2013/2/11,101.0-200.0
62811,C**,High Blood Pressure,2,2009/10/9,101.0-200.0
144232,E**,Birth Control,3,2016/5/25,0.0-50.0
16290,E**,Birth Control,2,2016/4/20,0.0-50.0
45122,F**,Depression,6,2016/8/24,0.0-50.0
229977,D**,Warts,10,2016/9/14,0.0-50.0
9432,L**,Birth Control,4,2017/3/12,0.0-50.0
10649,S**,Alopecia,9,2011/1/14,101.0-200.0
195983,D**,Nasal Congestion,10,2008/8/10,0.0-50.0
149348,M**,Birth Control,5,2014/11/26,101.0-200.0
20672,N**,Pain,7,2011/11/1,0.0-50.0
105216,C**,Bipolar Disorde,7,2015/11/30,0.0-50.0
40900,L**,Uterine Fibroids,10,2010/11/3,0.0-50.0
60138,N**,Birth Control,3,2012/9/25,0.0-50.0
56450,H**,Psoriasis,10,2013/8/26,51.0-100.0
92049,L**,Diabetic Peripheral Neuropathy,1,2012/9/8,0.0-50.0
171880,M**,Inflammatory Conditions,6,2011/5/31,0.0-50.0
18941,S**,Urinary Incontinence,4,2012/3/4,0.0-50.0
125389,D**,Constipation,1,2015/7/27,0.0-50.0
107116,I**,Birth Control,10,2012/8/11,0.0-50.0
61860,C**,Depression,9,2015/8/21,0.0-50.0
219639,T**,Birth Control,1,2017/8/6,0.0-50.0
26533,S**,Birth Control,9,2013/8/21,0.0-50.0
105932,A**,ADHD,10,2013/7/15,51.0-100.0
122515,L**,"Constipation, Chronic",9,2016/11/22,0.0-50.0
54534,B**,Weight Loss,6,2017/6/10,0.0-50.0
65899,P**,Panic Disorde,10,2015/8/7,0.0-50.0
57894,A**,Pain,10,2012/5/21,0.0-50.0
96502,S**,Premenstrual Dysphoric Disorde,9,2009/1/12,51.0-100.0
2121,M**,Polycystic Ovary Syndrome,9,2016/3/2,0.0-50.0
222581,K**,Birth Control,10,2017/5/10,0.0-50.0
25838,E**,Birth Control,8,2011/6/9,0.0-50.0
72812,E**,Birth Control,10,2015/8/14,0.0-50.0
72535,T**,Pain,5,2010/2/12,0.0-50.0
136630,B**,"Diabetes, Type 2",9,2008/10/14,0.0-50.0
74186,E**,Acne,1,2011/9/27,0.0-50.0
10023,L**,Birth Control,7,2012/12/26,0.0-50.0
129404,L**,Birth Control,9,2015/8/10,0.0-50.0
46056,P**,Obesity,10,2012/1/23,51.0-100.0
64545,S**,Postpartum Depression,10,2016/3/22,0.0-50.0
145881,Q**,Obesity,10,2013/5/19,51.0-100.0
173747,M**,Dermatitis,1,2016/1/25,0.0-50.0
171940,A**,"Constipation, Chronic",1,2016/9/1,0.0-50.0
157651,A**,Acne,9,2016/8/29,0.0-50.0
197934,M**,Angina,7,2016/4/2,0.0-50.0
16458,E**,Birth Control,7,2016/1/7,0.0-50.0
184881,C**,"Diabetes, Type 2",10,2015/1/21,101.0-200.0
103255,C**,Pain,9,2009/9/27,0.0-50.0
107969,E**,Birth Control,10,2016/9/4,0.0-50.0
187281,S**,Narcolepsy,8,2015/12/31,0.0-50.0
113369,B**,Constipation,10,2015/3/7,0.0-50.0
7885,X**,Anxiety,10,2012/3/20,0.0-50.0
202805,L**,Diarrhea,10,2016/8/1,0.0-50.0
162670,T**,Vaginal Yeast Infection,1,2017/7/31,0.0-50.0
125839,V**,Major Depressive Disorde,10,2016/9/21,0.0-50.0
206140,P**,Osteoarthritis,9,2010/3/28,0.0-50.0
224765,B**,Persistent Depressive Disorde,10,2017/8/20,0.0-50.0
72005,T**,Anxiety,10,2015/9/23,51.0-100.0
183845,O**,Diarrhea,8,2010/3/11,0.0-50.0
9163,L**,Birth Control,5,2017/7/22,0.0-50.0
64988,S**,Major Depressive Disorde,9,2014/12/28,0.0-50.0
3629,F**,Gout,10,2009/10/30,51.0-100.0
165775,L**,Birth Control,9,2017/3/31,0.0-50.0
57382,O**,Pain,8,2011/2/22,0.0-50.0
8166,Z**,Insomnia,3,2016/10/18,0.0-50.0
102354,C**,Acne,10,2015/6/28,0.0-50.0
92241,L**,Generalized Anxiety Disorde,3,2009/10/26,0.0-50.0
152767,D**,Lyme Disease,5,2017/9/8,0.0-50.0
214334,T**,Vaginal Yeast Infection,7,2015/12/19,0.0-50.0
151957,C**,Smoking Cessation,10,2012/1/31,0.0-50.0
170750,Q**,Bipolar Disorde,7,2013/5/3,0.0-50.0
218333,A**,Upper Respiratory Tract Infection,10,2015/2/2,0.0-50.0
176791,A**,"Glaucoma, Open Angle",1,2009/11/18,51.0-100.0
175607,A**,Strep Throat,6,2012/11/14,0.0-50.0
170956,Q**,Insomnia,9,2010/10/14,0.0-50.0
92749,V**,Major Depressive Disorde,8,2017/7/14,0.0-50.0
6279,O**,Birth Control,4,2017/4/18,0.0-50.0
20166,M**,Bladder Infection,9,2016/2/9,0.0-50.0
88936,L**,"Constipation, Acute",10,2015/10/16,0.0-50.0
176915,P**,Nausea/Vomiting,10,2017/3/6,0.0-50.0
223239,E**,Postmenopausal Symptoms,10,2009/10/2,51.0-100.0
105166,C**,Trigeminal Neuralgia,7,2017/1/31,0.0-50.0
22313,B**,Muscle Spasm,10,2009/10/25,201.0-300.0
113938,A**,High Blood Pressure,1,2016/9/27,0.0-50.0
173089,C**,Anxiety,9,2010/12/20,0.0-50.0
168205,R**,Migraine,5,2016/5/15,0.0-50.0
48651,E**,Birth Control,5,2017/6/13,0.0-50.0
36702,F**,Pain,10,2010/2/25,51.0-100.0
183989,H**,Anxiety,8,2017/11/7,0.0-50.0
183905,M**,Allergic Rhinitis,1,2016/5/6,0.0-50.0
43819,A**,Pain,1,2015/12/8,0.0-50.0
173891,P**,Narcolepsy,7,2012/12/5,0.0-50.0
106125,A**,ADHD,9,2010/7/22,0.0-50.0
87767,N**,Headache,10,2008/3/8,0.0-50.0
84183,E**,Acne,8,2017/3/26,0.0-50.0
188049,C**,Irritable Bowel Syndrome,10,2010/9/11,51.0-100.0
199368,D**,Birth Control,6,2015/4/14,0.0-50.0
181294,P**,Anxiety and Stress,9,2016/1/13,51.0-100.0
230963,M**,ibromyalgia,5,2011/2/14,0.0-50.0
191724,L**,ADHD,9,2012/2/11,0.0-50.0
56,M**,Abnormal Uterine Bleeding,8,2016/1/3,0.0-50.0
163908,C**,Cold Symptoms,9,2009/10/16,0.0-50.0
211390,M**,Urinary Incontinence,2,2016/4/17,0.0-50.0
87299,L**,Bipolar Disorde,6,2011/9/5,51.0-100.0
187509,M**,Vaginal Yeast Infection,1,2016/10/3,0.0-50.0
203782,S**,Insomnia,5,2017/2/10,0.0-50.0
110544,S**,Anxiety,10,2008/6/6,51.0-100.0
95483,O**,Psoriatic Arthritis,10,2015/10/26,0.0-50.0
148004,N**,Birth Control,3,2016/5/4,0.0-50.0
159358,A**,Depression,9,2011/11/22,0.0-50.0
104109,E**,Birth Control,10,2013/9/1,0.0-50.0
147534,A**,Anxiety,6,2010/2/7,0.0-50.0
31862,M**,Vaginal Yeast Infection,9,2015/10/1,0.0-50.0
64180,S**,Depression,1,2017/3/12,0.0-50.0
193849,H**,Pain,5,2015/7/20,0.0-50.0
142213,L**,Emergency Contraception,10,2017/11/18,0.0-50.0
11622,T**,"Diabetes, Type 2",10,2017/10/11,0.0-50.0
224850,B**,Seasonal Affective Disorde,8,2016/12/21,0.0-50.0
191994,D**,Acne,8,2016/12/2,0.0-50.0
34807,M**,Acne,8,2013/1/28,0.0-50.0
127218,D**,Alcohol Dependence,8,2015/9/2,51.0-100.0
70644,F**,Overactive Bladde,9,2008/6/23,101.0-200.0
211354,M**,Overactive Bladde,6,2015/1/29,0.0-50.0
213068,S**,Gas,3,2013/12/31,0.0-50.0
186519,D**,Depression,8,2010/10/11,0.0-50.0
84617,E**,Birth Control,9,2016/7/18,0.0-50.0
98506,N**,Birth Control,7,2014/7/24,0.0-50.0
61282,X**,5</span> users found this comment helpful.,10,2009/5/20,0.0-50.0
111038,V**,Cluster Headaches,6,2017/10/8,0.0-50.0
184514,H**,Anxiety,1,2012/7/20,0.0-50.0
130821,L**,Birth Control,9,2011/11/23,0.0-50.0
88049,C**,Bacterial Infection,7,2015/7/28,0.0-50.0
137388,I**,Acne,8,2011/5/24,0.0-50.0
178865,V**,"Diabetes, Type 2",7,2013/5/14,0.0-50.0
89629,C**,Depression,9,2011/9/18,0.0-50.0
86094,M**,Bowel Preparation,10,2015/8/30,0.0-50.0
90346,C**,Cough,1,2010/1/24,0.0-50.0
109397,N**,Birth Control,1,2017/1/19,0.0-50.0
147152,A**,Panic Disorde,10,2013/10/10,51.0-100.0
90607,C**,Birth Control,9,2017/8/24,0.0-50.0
128290,P**,Obesity,10,2016/1/11,0.0-50.0
32815,E**,"Diabetes, Type 2",2,2017/4/11,0.0-50.0
117720,N**,Panic Disorde,10,2011/4/28,101.0-200.0
190028,S**,Pain,9,2009/10/27,0.0-50.0
195297,G**,Migraine,10,2013/2/12,0.0-50.0
147128,A**,Panic Disorde,6,2014/2/5,51.0-100.0
71294,L**,Birth Control,7,2016/3/30,0.0-50.0
178862,V**,Obesity,10,2013/6/24,101.0-200.0
144003,E**,Birth Control,6,2016/7/27,0.0-50.0
152679,F**,Heart Failure,10,2009/2/15,0.0-50.0
137198,I**,Acne,10,2015/1/3,0.0-50.0
32276,L**,High Blood Pressure,1,2017/10/8,0.0-50.0
74686,W**,Depression,9,2011/12/18,0.0-50.0
2844,B**,Chronic Pain,1,2016/6/5,0.0-50.0
138075,O**,Birth Control,10,2013/6/20,0.0-50.0
86055,M**,Bowel Preparation,7,2015/11/16,0.0-50.0
107637,I**,Birth Control,2,2010/8/12,0.0-50.0
217230,C**,Bronchitis,10,2017/5/5,0.0-50.0
13796,A**,ADHD,10,2008/7/3,0.0-50.0
139436,A**,Chronic Fatigue Syndrome,9,2011/10/29,0.0-50.0
34327,B**,High Blood Pressure,6,2016/6/11,0.0-50.0
219949,A**,Insomnia,2,2016/7/30,0.0-50.0
51199,A**,Chlamydia Infection,7,2016/1/30,0.0-50.0
176843,A**,Crohn's Disease,8,2017/2/20,0.0-50.0
214892,A**,Multiple Sclerosis,9,2015/3/24,0.0-50.0
102639,A**,Bipolar Disorde,1,2015/5/23,0.0-50.0
59557,A**,Bronchitis,9,2008/10/30,0.0-50.0
227499,E**,Birth Control,2,2012/12/19,0.0-50.0
205012,T**,Pain,10,2012/6/16,0.0-50.0
27282,I**,Migraine,10,2014/2/24,0.0-50.0
217911,S**,ADHD,10,2009/3/12,101.0-200.0
106702,I**,Birth Control,7,2015/8/21,0.0-50.0
186760,B**,High Blood Pressure,10,2011/1/11,0.0-50.0
193997,D**,Pain,9,2013/12/2,0.0-50.0
45191,F**,Depression,10,2016/6/17,51.0-100.0
170490,Q**,Bipolar Disorde,8,2015/7/9,0.0-50.0
19783,P**,ibromyalgia,9,2009/11/23,0.0-50.0
50334,G**,Pain,10,2014/1/9,101.0-200.0
219054,D**,Benign Prostatic Hyperplasia,5,2009/8/31,101.0-200.0
79124,P**,Emergency Contraception,9,2016/12/12,0.0-50.0
146016,S**,Opiate Dependence,10,2015/3/14,0.0-50.0
212448,L**,Bipolar Disorde,8,2009/1/11,51.0-100.0
125421,D**,Constipation,8,2015/4/26,0.0-50.0
204653,B**,31</span> users found this comment helpful.,8,2008/7/22,0.0-50.0
32269,L**,High Blood Pressure,10,2017/11/16,0.0-50.0
40994,A**,Pain,10,2015/2/11,0.0-50.0
229254,T**,Erectile Dysfunction,6,2009/11/13,0.0-50.0
196060,S**,Erectile Dysfunction,8,2015/2/20,51.0-100.0
91721,A**,Headache,10,2010/6/17,0.0-50.0
49543,E**,Birth Control,10,2015/9/22,0.0-50.0
76122,P**,Birth Control,5,2017/11/14,0.0-50.0
40462,S**,ibromyalgia,2,2009/9/15,0.0-50.0
198690,D**,Birth Control,3,2017/4/26,0.0-50.0
166131,L**,Birth Control,8,2017/1/18,0.0-50.0
192796,D**,Birth Control,9,2011/6/2,0.0-50.0
88466,A**,ADHD,8,2010/8/8,0.0-50.0
64244,S**,Depression,1,2016/11/14,0.0-50.0
33014,S**,Birth Control,1,2011/10/6,0.0-50.0
86722,Z**,"Glaucoma, Open Angle",10,2013/11/16,0.0-50.0
204887,C**,Urticaria,8,2014/4/16,0.0-50.0
105189,C**,Trigeminal Neuralgia,7,2017/11/30,0.0-50.0
207844,S**,Bowel Preparation,4,2015/5/26,0.0-50.0
226284,E**,Birth Control,10,2015/9/7,0.0-50.0
157315,M**,Muscle Pain,6,2010/5/13,0.0-50.0
207405,S**,Bowel Preparation,2,2016/11/16,0.0-50.0
33289,M**,Birth Control,3,2016/8/31,0.0-50.0
446,M**,Birth Control,10,2013/9/1,0.0-50.0
81879,L**,Weight Loss,10,2016/11/25,0.0-50.0
230940,M**,ibromyalgia,8,2011/10/29,0.0-50.0
124365,S**,Birth Control,10,2015/11/11,0.0-50.0
10648,S**,Acne,10,2011/2/2,0.0-50.0
889,P**,Interstitial Cystitis,1,2011/7/1,51.0-100.0
43738,C**,Psoriasis,9,2008/2/26,51.0-100.0
120903,V**,Anxiety and Stress,5,2017/9/28,0.0-50.0
221598,Z**,Acne,7,2015/3/9,0.0-50.0
106137,A**,ADHD,6,2009/1/22,0.0-50.0
190512,O**,Overactive Bladde,10,2017/10/21,0.0-50.0
107830,I**,0</span> users found this comment helpful.,5,2009/2/24,0.0-50.0
156273,R**,Restless Legs Syndrome,1,2017/4/21,0.0-50.0
73865,E**,Birth Control,6,2012/6/15,0.0-50.0
57032,R**,Gastric Ulcer Maintenance Treatment,10,2008/5/13,51.0-100.0
108272,B**,Obesity,5,2015/7/30,0.0-50.0
100383,D**,Polycystic Ovary Syndrome,1,2015/1/27,0.0-50.0
133023,L**,Birth Control,3,2012/7/30,0.0-50.0
15895,E**,Birth Control,1,2016/8/4,0.0-50.0
69279,C**,Osteoarthritis,9,2009/9/15,0.0-50.0
78477,H**,Premature Lab,10,2017/3/19,0.0-50.0
195791,S**,Endometriosis,10,2008/3/14,0.0-50.0
19659,P**,Epilepsy,6,2011/1/12,0.0-50.0
172410,C**,Panic Disorde,10,2016/9/14,0.0-50.0
196891,A**,Anxiety,10,2012/4/30,0.0-50.0
179299,O**,Borderline Personality Disorde,10,2015/2/5,0.0-50.0
97084,A**,Insomnia,3,2013/6/25,0.0-50.0
115096,D**,Anxiety,7,2014/5/21,51.0-100.0
205070,C**,HIV Infection,10,2015/8/8,0.0-50.0
74030,E**,Birth Control,8,2011/7/29,0.0-50.0
67934,P**,Emergency Contraception,7,2016/6/28,0.0-50.0
97597,S**,Osteoarthritis,1,2016/10/12,0.0-50.0
95897,S**,Social Anxiety Disorde,10,2013/10/26,101.0-200.0
172263,C**,Insomnia,9,2017/3/3,0.0-50.0
159859,B**,Acne,10,2013/10/15,0.0-50.0
43337,H**,Chronic Pain,10,2013/3/22,0.0-50.0
